ID,airline,connection,wait
20215,Middle East Airlines,True,538
20216,Middle East Airlines,True,435
20217,Middle East Airlines,True,32
20218,Nok Air,True,464
20219,Nok Air,True,617
20220,Nok Air,True,242
20221,Nok Air,True,250
20222,Nok Air,True,369
20223,Nok Air,True,621
20224,Nok Air,True,141
20225,Nok Air,True,106
20226,Nok Air,True,693
20227,Nok Air,True,441
20228,Nok Air,True,504
20229,Nok Air,True,319
20230,Nok Air,True,590
20231,Nok Air,True,451
20232,Nok Air,True,332
20233,Nok Air,True,688
20234,Nok Air,True,47
20235,Nok Air,True,465
20236,Nok Air,True,679
20237,Nok Air,True,59
20238,Nok Air,True,674
20239,Nok Air,True,507
20240,Nok Air,True,456
20241,Nok Air,True,185
20242,Nok Air,True,360
20243,Nok Air,True,412
20244,Nok Air,True,676
20245,Nok Air,True,654
20246,Nok Air,True,699
20247,Nok Air,True,637
20248,Nok Air,True,66
20249,Nok Air,True,538
20250,Nok Air,True,253
20251,Nok Air,True,188
20252,Nok Air,True,432
20253,Nok Air,True,550
20254,Nok Air,True,422
20255,Nok Air,True,62
20256,Nok Air,True,446
20257,Nok Air,True,318
20258,Nok Air,True,106
20259,Nok Air,True,80
20260,Nok Air,True,674
20261,Nok Air,True,572
20262,Nok Air,True,93
20263,Nok Air,True,669
20264,Nok Air,True,173
20265,Nok Air,True,401
20266,Nok Air,True,37
20267,Nok Air,True,605
20268,Nok Air,True,701
20269,Nok Air,True,532
20270,Nok Air,True,471
20271,Nok Air,True,486
20272,Nok Air,True,180
20273,Nok Air,True,282
20274,Nok Air,True,148
20275,Nok Air,True,297
20276,Nok Air,True,116
20277,Nok Air,True,311
20278,Nok Air,True,631
20279,Nok Air,True,562
20280,Nok Air,True,482
20281,Nok Air,True,521
20282,Nok Air,True,115
20283,Nok Air,True,633
20284,Nok Air,True,30
20285,Nok Air,True,496
20286,Nok Air,True,392
20287,Nok Air,True,72
20288,Nok Air,True,550
20289,Nok Air,True,242
20290,Nok Air,True,97
20291,Nok Air,True,509
20292,Nok Air,True,507
20293,Nok Air,True,605
20294,Nok Air,True,302
20295,Nok Air,True,79
20296,Nok Air,True,692
20297,Nok Air,True,496
20298,Nok Air,True,667
20299,Nok Air,True,200
20300,Nok Air,True,126
20301,Nok Air,True,665
20302,Nok Air,True,574
20303,Nok Air,True,70
20304,Nok Air,True,275
20305,Nok Air,True,213
20306,Nok Air,True,623
20307,Nok Air,True,56
20308,Nok Air,True,177
20309,Nok Air,True,281
20310,Nok Air,True,662
20311,Nok Air,True,562
20312,Nok Air,True,452
20313,Nok Air,True,428
20314,Nok Air,True,624
20315,Nok Air,True,483
20316,Nok Air,True,218
20317,Nok Air,True,496
20318,Nok Air,True,509
20319,Nok Air,True,367
20320,Nok Air,True,575
20321,Nok Air,True,274
20322,Nok Air,True,54
20323,Nok Air,True,496
20324,Nok Air,True,325
20325,Nok Air,True,75
20326,Nok Air,True,44
20327,Nok Air,True,121
20328,Nok Air,True,38
20329,Nok Air,True,115
20330,Nok Air,True,222
20331,Nok Air,True,514
20332,Nok Air,True,712
20333,Nok Air,True,571
20334,Nok Air,True,182
20335,Nok Air,True,65
20336,Nok Air,True,387
20337,Nok Air,True,408
20338,Nok Air,True,615
20339,Nok Air,True,640
20340,Nok Air,True,692
20341,Nok Air,True,362
20342,Nok Air,True,451
20343,Nok Air,True,500
20344,Nok Air,True,77
20345,Nok Air,True,632
20346,Nok Air,True,544
20347,Nok Air,True,427
20348,Nok Air,True,359
20349,Nok Air,True,460
20350,Nok Air,True,537
20351,Nok Air,True,282
20352,Nok Air,True,226
20353,Nok Air,True,656
20354,Nok Air,True,627
20355,Nok Air,True,558
20356,Nok Air,True,61
20357,Nok Air,True,298
20358,Nok Air,True,139
20359,Nok Air,True,542
20360,Nok Air,True,171
20361,Nok Air,True,215
20362,Nok Air,True,515
20363,Nok Air,True,173
20364,Nok Air,True,673
20365,Nok Air,True,279
20366,Nok Air,True,93
20367,Nok Air,True,71
20368,Nok Air,True,102
20369,Nok Air,True,487
20370,Nok Air,True,605
20371,Nok Air,True,70
20372,Nok Air,True,486
20373,Nok Air,True,111
20374,Nok Air,True,280
20375,Nok Air,True,316
20376,Nok Air,True,204
20377,Nok Air,True,270
20378,Nok Air,True,308
20379,Nok Air,True,582
20380,Nok Air,True,208
20381,Nok Air,True,531
20382,Nok Air,True,501
20383,Nok Air,True,38
20384,Nok Air,True,315
20385,Nok Air,True,249
20386,Nok Air,True,639
20387,Nok Air,True,420
20388,Nok Air,True,579
20389,Nok Air,True,325
20390,Nok Air,True,358
20391,Nok Air,True,305
20392,Nok Air,True,460
20393,Nok Air,True,79
20394,Nok Air,True,287
20395,Nok Air,True,114
20396,Nok Air,True,624
20397,Nok Air,True,217
20398,Nok Air,True,711
20399,Nok Air,True,658
20400,Nok Air,True,185
20401,Nok Air,True,388
20402,Nok Air,True,672
20403,Nok Air,True,146
20404,Nok Air,True,203
20405,Nok Air,True,508
20406,Nok Air,True,641
20407,Nok Air,True,547
20408,Nok Air,True,410
20409,Nok Air,True,297
20410,Nok Air,True,590
20411,Nok Air,True,227
20412,Nok Air,True,642
20413,Nok Air,True,499
20414,Nok Air,True,464
20415,Nok Air,True,661
20416,Nok Air,True,62
20417,Nordwind Airlines,True,406
20418,Nordwind Airlines,True,62
20419,Nordwind Airlines,True,595
20420,Nordwind Airlines,True,308
20421,Nordwind Airlines,True,691
20422,Nordwind Airlines,True,593
20423,Nordwind Airlines,True,144
20424,Nordwind Airlines,True,681
20425,Nordwind Airlines,True,507
20426,Nordwind Airlines,True,242
20427,Nordwind Airlines,True,384
20428,Nordwind Airlines,True,74
20429,Nordwind Airlines,True,495
20430,Nordwind Airlines,True,625
20431,Nordwind Airlines,True,696
20432,Nordwind Airlines,True,380
20433,Nordwind Airlines,True,232
20434,Nordwind Airlines,True,571
20435,Nordwind Airlines,True,179
20436,Nordwind Airlines,True,622
20437,Nordwind Airlines,True,533
20438,Nordwind Airlines,True,511
20439,Nordwind Airlines,True,39
20440,Nordwind Airlines,True,562
20441,Nordwind Airlines,True,97
20442,Nordwind Airlines,True,318
20443,Nordwind Airlines,True,388
20444,Nordwind Airlines,True,249
20445,Nordwind Airlines,True,261
20446,Nordwind Airlines,True,448
20447,Nordwind Airlines,True,55
20448,Nordwind Airlines,True,699
20449,Nordwind Airlines,True,332
20450,Nordwind Airlines,True,433
20451,Nordwind Airlines,True,559
20452,Nordwind Airlines,True,415
20453,Nordwind Airlines,True,136
20454,Nordwind Airlines,True,367
20455,Nordwind Airlines,True,157
20456,Nordwind Airlines,True,696
20457,Nordwind Airlines,True,382
20458,Nordwind Airlines,True,319
20459,Nordwind Airlines,True,579
20460,Nordwind Airlines,True,85
20461,Nordwind Airlines,True,216
20462,Nordwind Airlines,True,386
20463,Nordwind Airlines,True,550
20464,Nordwind Airlines,True,476
20465,Nordwind Airlines,True,345
20466,Nordwind Airlines,True,405
20467,Nordwind Airlines,True,165
20468,Nordwind Airlines,True,350
20469,Nordwind Airlines,True,634
20470,Nordwind Airlines,True,481
20471,Nordwind Airlines,True,294
20472,Nordwind Airlines,True,511
20473,Nordwind Airlines,True,403
20474,Nordwind Airlines,True,540
20475,Nordwind Airlines,True,254
20476,Nordwind Airlines,True,229
20477,Nordwind Airlines,True,556
20478,Nordwind Airlines,True,574
20479,Nordwind Airlines,True,645
20480,Nordwind Airlines,True,617
20481,Nordwind Airlines,True,460
20482,Nordwind Airlines,True,174
20483,Nordwind Airlines,True,708
20484,Nordwind Airlines,True,609
20485,Nordwind Airlines,True,91
20486,Nordwind Airlines,True,426
20487,Nordwind Airlines,True,594
20488,Nordwind Airlines,True,457
20489,Nordwind Airlines,True,349
20490,Nordwind Airlines,True,127
20491,Nordwind Airlines,True,539
20492,Nordwind Airlines,True,70
20493,Nordwind Airlines,True,378
20494,Nordwind Airlines,True,418
20495,Nordwind Airlines,True,719
20496,Nordwind Airlines,True,84
20497,Nordwind Airlines,True,384
20498,Nordwind Airlines,True,279
20499,Nordwind Airlines,True,98
20500,Nordwind Airlines,True,662
20501,Nordwind Airlines,True,318
20502,Nordwind Airlines,True,568
20503,Nordwind Airlines,True,244
20504,Nordwind Airlines,True,636
20505,Nordwind Airlines,True,592
20506,Nordwind Airlines,True,693
20507,Nordwind Airlines,True,294
20508,Nordwind Airlines,True,620
20509,Nordwind Airlines,True,695
20510,Nordwind Airlines,True,162
20511,Nordwind Airlines,True,415
20512,Nordwind Airlines,True,522
20513,Nordwind Airlines,True,649
20514,Nordwind Airlines,True,177
20515,Nordwind Airlines,True,361
20516,Nordwind Airlines,True,101
20517,Nordwind Airlines,True,63
20518,Nordwind Airlines,True,501
20519,Nordwind Airlines,True,303
20520,Nordwind Airlines,True,615
20521,Nordwind Airlines,True,490
20522,Nordwind Airlines,True,340
20523,Nordwind Airlines,True,418
20524,Nordwind Airlines,True,303
20525,Nordwind Airlines,True,180
20526,Nordwind Airlines,True,530
20527,Nordwind Airlines,True,225
20528,Nordwind Airlines,True,419
20529,Nordwind Airlines,True,304
20530,Nordwind Airlines,True,71
20531,Nordwind Airlines,True,412
20532,Nordwind Airlines,True,625
20533,Nordwind Airlines,True,684
20534,Nordwind Airlines,True,148
20535,Nordwind Airlines,True,305
20536,Nordwind Airlines,True,449
20537,Nordwind Airlines,True,502
20538,Nordwind Airlines,True,217
20539,Nordwind Airlines,True,141
20540,Nordwind Airlines,True,520
20541,Nordwind Airlines,True,136
20542,Nordwind Airlines,True,36
20543,Nordwind Airlines,True,574
20544,Nordwind Airlines,True,158
20545,Nordwind Airlines,True,217
20546,Nordwind Airlines,True,538
20547,Nordwind Airlines,True,621
20548,Nordwind Airlines,True,34
20549,Nordwind Airlines,True,449
20550,Nordwind Airlines,True,584
20551,Nordwind Airlines,True,234
20552,Nordwind Airlines,True,304
20553,Nordwind Airlines,True,442
20554,Nordwind Airlines,True,646
20555,Nordwind Airlines,True,82
20556,Nordwind Airlines,True,280
20557,Nordwind Airlines,True,266
20558,Nordwind Airlines,True,443
20559,Nordwind Airlines,True,708
20560,Nordwind Airlines,True,613
20561,Nordwind Airlines,True,568
20562,Nordwind Airlines,True,619
20563,Nordwind Airlines,True,349
20564,Nordwind Airlines,True,277
20565,Nordwind Airlines,True,75
20566,Nordwind Airlines,True,684
20567,Nordwind Airlines,True,640
20568,Nordwind Airlines,True,418
20569,Nordwind Airlines,True,386
20570,Nordwind Airlines,True,558
20571,Nordwind Airlines,True,438
20572,Nordwind Airlines,True,483
20573,Nordwind Airlines,True,567
20574,Nordwind Airlines,True,461
20575,Nordwind Airlines,True,559
20576,Nordwind Airlines,True,320
20577,Nordwind Airlines,True,265
20578,Nordwind Airlines,True,215
20579,Nordwind Airlines,True,678
20580,Nordwind Airlines,True,677
20581,Nordwind Airlines,True,271
20582,Nordwind Airlines,True,530
20583,Nordwind Airlines,True,683
20584,Nordwind Airlines,True,636
20585,Nordwind Airlines,True,119
20586,Nordwind Airlines,True,372
20587,Nordwind Airlines,True,616
20588,Nordwind Airlines,True,707
20589,Nordwind Airlines,True,100
20590,Nordwind Airlines,True,292
20591,Nordwind Airlines,True,177
20592,Nordwind Airlines,True,466
20593,Nordwind Airlines,True,290
20594,Nordwind Airlines,True,196
20595,Nordwind Airlines,True,144
20596,Nordwind Airlines,True,528
20597,Norwegian Air International,True,201
20598,Norwegian Air International,True,389
20599,Norwegian Air International,True,85
20600,Norwegian Air International,True,312
20601,Norwegian Air International,True,108
20602,Norwegian Air International,True,405
20603,Norwegian Air International,True,508
20604,Norwegian Air International,True,450
20605,Norwegian Air International,True,35
20606,Norwegian Air International,True,281
20607,Norwegian Air International,True,545
20608,Norwegian Air International,True,399
20609,Norwegian Air International,True,501
20610,Norwegian Air International,True,451
20611,Norwegian Air International,True,646
20612,Norwegian Air International,True,196
20613,Norwegian Air International,True,135
20614,Norwegian Air International,True,381
20615,Norwegian Air International,True,226
20616,Norwegian Air International,True,296
20617,Norwegian Air International,True,315
20618,Norwegian Air International,True,516
20619,Norwegian Air International,True,273
20620,Norwegian Air International,True,249
20621,Norwegian Air International,True,697
20622,Norwegian Air International,True,470
20623,Norwegian Air International,True,595
20624,Norwegian Air International,True,257
20625,Norwegian Air International,True,232
20626,Norwegian Air International,True,492
20627,Norwegian Air International,True,458
20628,Norwegian Air International,True,593
20629,Norwegian Air International,True,360
20630,Norwegian Air International,True,268
20631,Norwegian Air International,True,54
20632,Norwegian Air International,True,230
20633,Norwegian Air International,True,411
20634,Norwegian Air International,True,161
20635,Norwegian Air International,True,280
20636,Norwegian Air International,True,384
20637,Norwegian Air International,True,147
20638,Norwegian Air International,True,329
20639,Norwegian Air International,True,671
20640,Norwegian Air International,True,529
20641,Norwegian Air International,True,320
20642,Norwegian Air International,True,626
20643,Norwegian Air International,True,526
20644,Norwegian Air International,True,456
20645,Norwegian Air International,True,386
20646,Norwegian Air International,True,55
20647,Norwegian Air International,True,465
20648,Norwegian Air International,True,65
20649,Norwegian Air International,True,475
20650,Norwegian Air International,True,599
20651,Norwegian Air International,True,204
20652,Norwegian Air International,True,134
20653,Norwegian Air International,True,607
20654,Norwegian Air International,True,598
20655,Norwegian Air International,True,122
20656,Norwegian Air International,True,307
20657,Norwegian Air International,True,593
20658,Norwegian Air International,True,419
20659,Norwegian Air International,True,442
20660,Norwegian Air International,True,140
20661,Norwegian Air International,True,672
20662,Norwegian Air International,True,425
20663,Norwegian Air International,True,546
20664,Norwegian Air International,True,56
20665,Norwegian Air International,True,352
20666,Norwegian Air International,True,389
20667,Norwegian Air International,True,498
20668,Norwegian Air International,True,643
20669,Norwegian Air International,True,286
20670,Norwegian Air International,True,236
20671,Norwegian Air International,True,189
20672,Norwegian Air International,True,587
20673,Norwegian Air International,True,452
20674,Norwegian Air International,True,670
20675,Norwegian Air International,True,468
20676,Norwegian Air International,True,297
20677,Norwegian Air International,True,645
20678,Norwegian Air International,True,133
20679,Norwegian Air International,True,661
20680,Norwegian Air International,True,509
20681,Norwegian Air International,True,379
20682,Norwegian Air International,True,714
20683,Norwegian Air International,True,336
20684,Norwegian Air International,True,576
20685,Norwegian Air International,True,368
20686,Norwegian Air International,True,376
20687,Norwegian Air International,True,146
20688,Norwegian Air International,True,188
20689,Norwegian Air International,True,511
20690,Norwegian Air International,True,224
20691,Norwegian Air International,True,148
20692,Norwegian Air International,True,68
20693,Norwegian Air International,True,268
20694,Norwegian Air International,True,205
20695,Norwegian Air International,True,350
20696,Norwegian Air International,True,646
20697,Norwegian Air International,True,465
20698,Norwegian Air International,True,270
20699,Norwegian Air International,True,341
20700,Norwegian Air International,True,670
20701,Norwegian Air International,True,322
20702,Norwegian Air International,True,385
20703,Norwegian Air International,True,151
20704,Norwegian Air International,True,90
20705,Norwegian Air International,True,530
20706,Norwegian Air International,True,652
20707,Norwegian Air International,True,236
20708,Norwegian Air International,True,620
20709,Norwegian Air International,True,614
20710,Norwegian Air International,True,571
20711,Norwegian Air International,True,240
20712,Norwegian Air International,True,82
20713,Norwegian Air International,True,209
20714,Norwegian Air International,True,438
20715,Norwegian Air International,True,537
20716,Norwegian Air International,True,155
20717,Norwegian Air International,True,649
20718,Norwegian Air International,True,548
20719,Norwegian Air International,True,127
20720,Norwegian Air International,True,152
20721,Norwegian Air International,True,223
20722,Norwegian Air International,True,514
20723,Norwegian Air International,True,698
20724,Norwegian Air International,True,251
20725,Norwegian Air International,True,219
20726,Norwegian Air International,True,628
20727,Norwegian Air International,True,305
20728,Norwegian Air International,True,241
20729,Norwegian Air International,True,241
20730,Norwegian Air International,True,716
20731,Norwegian Air International,True,661
20732,Norwegian Air International,True,204
20733,Norwegian Air International,True,557
20734,Norwegian Air International,True,439
20735,Norwegian Air International,True,41
20736,Norwegian Air International,True,44
20737,Norwegian Air International,True,504
20738,Norwegian Air International,True,209
20739,Norwegian Air International,True,271
20740,Norwegian Air International,True,177
20741,Norwegian Air International,True,59
20742,Norwegian Air International,True,576
20743,Norwegian Air International,True,80
20744,Norwegian Air International,True,258
20745,Norwegian Air International,True,144
20746,Norwegian Air International,True,40
20747,Norwegian Air International,True,585
20748,Norwegian Air International,True,635
20749,Norwegian Air International,True,148
20750,Norwegian Air International,True,328
20751,Norwegian Air International,True,414
20752,Norwegian Air International,True,544
20753,Norwegian Air International,True,237
20754,Norwegian Air International,True,684
20755,Norwegian Air International,True,624
20756,Norwegian Air International,True,431
20757,Norwegian Air International,True,151
20758,Norwegian Air International,True,647
20759,Norwegian Air International,True,701
20760,Norwegian Air International,True,626
20761,Norwegian Air International,True,117
20762,Norwegian Air International,True,262
20763,Norwegian Air International,True,145
20764,Norwegian Air International,True,190
20765,Norwegian Air International,True,676
20766,Norwegian Air International,True,209
20767,Norwegian Air International,True,538
20768,Norwegian Air International,True,443
20769,Norwegian Air International,True,546
20770,Norwegian Air International,True,73
20771,Norwegian Air International,True,344
20772,Norwegian Air International,True,687
20773,Norwegian Air International,True,635
20774,Norwegian Air International,True,387
20775,Norwegian Air International,True,239
20776,Norwegian Air International,True,78
20777,Norwegian Air International,True,389
20778,Norwegian Air International,True,142
20779,Norwegian Air International,True,337
20780,Norwegian Air International,True,501
20781,Norwegian Air International,True,513
20782,Norwegian Air International,True,552
20783,Norwegian Air International,True,393
20784,Norwegian Air International,True,48
20785,Norwegian Air International,True,244
20786,Norwegian Air Shuttle,True,32
20787,Norwegian Air Shuttle,True,205
20788,Norwegian Air Shuttle,True,143
20789,Norwegian Air Shuttle,True,215
20790,Norwegian Air Shuttle,True,235
20791,Norwegian Air Shuttle,True,478
20792,Norwegian Air Shuttle,True,515
20793,Norwegian Air Shuttle,True,265
20794,Norwegian Air Shuttle,True,368
20795,Norwegian Air Shuttle,True,303
20796,Norwegian Air Shuttle,True,192
20797,Norwegian Air Shuttle,True,90
20798,Norwegian Air Shuttle,True,603
20799,Norwegian Air Shuttle,True,432
20800,Norwegian Air Shuttle,True,449
20801,Norwegian Air Shuttle,True,274
20802,Norwegian Air Shuttle,True,353
20803,Norwegian Air Shuttle,True,220
20804,Norwegian Air Shuttle,True,193
20805,Norwegian Air Shuttle,True,366
20806,Norwegian Air Shuttle,True,485
20807,Norwegian Air Shuttle,True,466
20808,Norwegian Air Shuttle,True,267
20809,Norwegian Air Shuttle,True,566
20810,Norwegian Air Shuttle,True,422
20811,Norwegian Air Shuttle,True,322
20812,Norwegian Air Shuttle,True,113
20813,Norwegian Air Shuttle,True,257
20814,Norwegian Air Shuttle,True,65
20815,Norwegian Air Shuttle,True,137
20816,Norwegian Air Shuttle,True,451
20817,Norwegian Air Shuttle,True,653
20818,Norwegian Air Shuttle,True,533
20819,Norwegian Air Shuttle,True,469
20820,Norwegian Air Shuttle,True,550
20821,Norwegian Air Shuttle,True,216
20822,Norwegian Air Shuttle,True,489
20823,Norwegian Air Shuttle,True,366
20824,Norwegian Air Shuttle,True,403
20825,Norwegian Air Shuttle,True,633
20826,Norwegian Air Shuttle,True,380
20827,Norwegian Air Shuttle,True,676
20828,Norwegian Air Shuttle,True,84
20829,Norwegian Air Shuttle,True,387
20830,Norwegian Air Shuttle,True,499
20831,Norwegian Air Shuttle,True,320
20832,Norwegian Air Shuttle,True,499
20833,Norwegian Air Shuttle,True,515
20834,Norwegian Air Shuttle,True,338
20835,Norwegian Air Shuttle,True,35
20836,Norwegian Air Shuttle,True,65
20837,Norwegian Air Shuttle,True,181
20838,Norwegian Air Shuttle,True,89
20839,Norwegian Air Shuttle,True,325
20840,Norwegian Air Shuttle,True,321
20841,Norwegian Air Shuttle,True,655
20842,Norwegian Air Shuttle,True,190
20843,Norwegian Air Shuttle,True,447
20844,Norwegian Air Shuttle,True,369
20845,Norwegian Air Shuttle,True,55
20846,Norwegian Air Shuttle,True,464
20847,Norwegian Air Shuttle,True,438
20848,Norwegian Air Shuttle,True,657
20849,Norwegian Air Shuttle,True,118
20850,Norwegian Air Shuttle,True,331
20851,Norwegian Air Shuttle,True,720
20852,Norwegian Air Shuttle,True,490
20853,Norwegian Air Shuttle,True,703
20854,Norwegian Air Shuttle,True,257
20855,Norwegian Air Shuttle,True,229
20856,Norwegian Air Shuttle,True,140
20857,Norwegian Air Shuttle,True,616
20858,Norwegian Air Shuttle,True,149
20859,Norwegian Air Shuttle,True,455
20860,Norwegian Air Shuttle,True,444
20861,Norwegian Air Shuttle,True,273
20862,Norwegian Air Shuttle,True,255
20863,Norwegian Air Shuttle,True,691
20864,Norwegian Air Shuttle,True,219
20865,Norwegian Air Shuttle,True,423
20866,Norwegian Air Shuttle,True,245
20867,Norwegian Air Shuttle,True,311
20868,Norwegian Air Shuttle,True,79
20869,Norwegian Air Shuttle,True,510
20870,Norwegian Air Shuttle,True,506
20871,Norwegian Air Shuttle,True,415
20872,Norwegian Air Shuttle,True,203
20873,Norwegian Air Shuttle,True,324
20874,Norwegian Air Shuttle,True,104
20875,Norwegian Air Shuttle,True,601
20876,Norwegian Air Shuttle,True,187
20877,Norwegian Air Shuttle,True,506
20878,Norwegian Air Shuttle,True,250
20879,Norwegian Air Shuttle,True,707
20880,Norwegian Air Shuttle,True,344
20881,Norwegian Air Shuttle,True,717
20882,Norwegian Air Shuttle,True,299
20883,Norwegian Air Shuttle,True,509
20884,Norwegian Air Shuttle,True,403
20885,Norwegian Air Shuttle,True,116
20886,Norwegian Air Shuttle,True,347
20887,Norwegian Air Shuttle,True,311
20888,Norwegian Air Shuttle,True,173
20889,Norwegian Air Shuttle,True,402
20890,Norwegian Air Shuttle,True,101
20891,Norwegian Air Shuttle,True,382
20892,Norwegian Air Shuttle,True,39
20893,Norwegian Air Shuttle,True,430
20894,Norwegian Air Shuttle,True,192
20895,Norwegian Air Shuttle,True,377
20896,Norwegian Air Shuttle,True,254
20897,Norwegian Air Shuttle,True,87
20898,Norwegian Air Shuttle,True,383
20899,Norwegian Air Shuttle,True,256
20900,Norwegian Air Shuttle,True,596
20901,Norwegian Air Shuttle,True,527
20902,Norwegian Air Shuttle,True,429
20903,Norwegian Air Shuttle,True,42
20904,Norwegian Air Shuttle,True,231
20905,Norwegian Air Shuttle,True,94
20906,Norwegian Air Shuttle,True,256
20907,Norwegian Air Shuttle,True,349
20908,Norwegian Air Shuttle,True,711
20909,Norwegian Air Shuttle,True,435
20910,Norwegian Air Shuttle,True,413
20911,Norwegian Air Shuttle,True,326
20912,Norwegian Air Shuttle,True,74
20913,Norwegian Air Shuttle,True,30
20914,Norwegian Air Shuttle,True,503
20915,Norwegian Air Shuttle,True,596
20916,Norwegian Air Shuttle,True,87
20917,Norwegian Air Shuttle,True,211
20918,Norwegian Air Shuttle,True,342
20919,Norwegian Air Shuttle,True,111
20920,Norwegian Air Shuttle,True,671
20921,Norwegian Air Shuttle,True,501
20922,Norwegian Air Shuttle,True,435
20923,Norwegian Air Shuttle,True,313
20924,Norwegian Air Shuttle,True,242
20925,Norwegian Air Shuttle,True,46
20926,Norwegian Air Shuttle,True,329
20927,Norwegian Air Shuttle,True,167
20928,Norwegian Air Shuttle,True,113
20929,Norwegian Air Shuttle,True,453
20930,Norwegian Air Shuttle,True,204
20931,Norwegian Air Shuttle,True,712
20932,Norwegian Air Shuttle,True,561
20933,Norwegian Air Shuttle,True,266
20934,Norwegian Air Shuttle,True,223
20935,Norwegian Air Shuttle,True,146
20936,Norwegian Air Shuttle,True,556
20937,Norwegian Air Shuttle,True,203
20938,Norwegian Air Shuttle,True,90
20939,Norwegian Air Shuttle,True,355
20940,Norwegian Air Shuttle,True,37
20941,Norwegian Air Shuttle,True,215
20942,Norwegian Air Shuttle,True,201
20943,Norwegian Air Shuttle,True,651
20944,Norwegian Air Shuttle,True,626
20945,Norwegian Air Shuttle,True,535
20946,Norwegian Air Shuttle,True,192
20947,Norwegian Air Shuttle,True,213
20948,Norwegian Air Shuttle,True,285
20949,Norwegian Air Shuttle,True,703
20950,Norwegian Air Shuttle,True,201
20951,Norwegian Air Shuttle,True,207
20952,Norwegian Air Shuttle,True,463
20953,Norwegian Air Shuttle,True,671
20954,Norwegian Air Shuttle,True,39
20955,Norwegian Air Shuttle,True,314
20956,Norwegian Air Shuttle,True,419
20957,Norwegian Air Shuttle,True,120
20958,Norwegian Air Sweden,True,288
20959,Norwegian Air Sweden,True,630
20960,Norwegian Air Sweden,True,259
20961,Norwegian Air Sweden,True,566
20962,Norwegian Air Sweden,True,230
20963,Norwegian Air Sweden,True,492
20964,Norwegian Air Sweden,True,275
20965,Norwegian Air Sweden,True,694
20966,Norwegian Air Sweden,True,301
20967,Norwegian Air Sweden,True,583
20968,Norwegian Air Sweden,True,536
20969,Norwegian Air Sweden,True,612
20970,Norwegian Air Sweden,True,287
20971,Norwegian Air Sweden,True,141
20972,Norwegian Air Sweden,True,295
20973,Norwegian Air Sweden,True,679
20974,Norwegian Air Sweden,True,664
20975,Norwegian Air Sweden,True,675
20976,Norwegian Air Sweden,True,707
20977,Norwegian Air Sweden,True,602
20978,Norwegian Air Sweden,True,228
20979,Norwegian Air Sweden,True,579
20980,Norwegian Air Sweden,True,475
20981,Norwegian Air Sweden,True,235
20982,Norwegian Air Sweden,True,179
20983,Norwegian Air Sweden,True,216
20984,Norwegian Air Sweden,True,583
20985,Norwegian Air Sweden,True,40
20986,Norwegian Air Sweden,True,667
20987,Norwegian Air Sweden,True,713
20988,Norwegian Air Sweden,True,31
20989,Norwegian Air Sweden,True,612
20990,Norwegian Air Sweden,True,81
20991,Norwegian Air Sweden,True,533
20992,Norwegian Air Sweden,True,208
20993,Norwegian Air Sweden,True,549
20994,Norwegian Air Sweden,True,313
20995,Norwegian Air Sweden,True,79
20996,Norwegian Air Sweden,True,95
20997,Norwegian Air Sweden,True,688
20998,Norwegian Air Sweden,True,60
20999,Norwegian Air Sweden,True,554
21000,Norwegian Air Sweden,True,147
21001,Norwegian Air Sweden,True,596
21002,Norwegian Air Sweden,True,87
21003,Norwegian Air Sweden,True,553
21004,Norwegian Air Sweden,True,256
21005,Norwegian Air Sweden,True,45
21006,Norwegian Air Sweden,True,48
21007,Norwegian Air Sweden,True,636
21008,Norwegian Air Sweden,True,158
21009,Norwegian Air Sweden,True,98
21010,Norwegian Air Sweden,True,701
21011,Norwegian Air Sweden,True,571
21012,Norwegian Air Sweden,True,536
21013,Norwegian Air Sweden,True,368
21014,Norwegian Air Sweden,True,520
21015,Norwegian Air Sweden,True,545
21016,Norwegian Air Sweden,True,309
21017,Norwegian Air Sweden,True,69
21018,Norwegian Air Sweden,True,244
21019,Norwegian Air Sweden,True,81
21020,Norwegian Air Sweden,True,445
21021,Norwegian Air Sweden,True,77
21022,Norwegian Air Sweden,True,121
21023,Norwegian Air Sweden,True,474
21024,Norwegian Air Sweden,True,195
21025,Norwegian Air Sweden,True,516
21026,Norwegian Air Sweden,True,283
21027,Norwegian Air Sweden,True,81
21028,Norwegian Air Sweden,True,616
21029,Norwegian Air Sweden,True,582
21030,Norwegian Air Sweden,True,395
21031,Norwegian Air Sweden,True,219
21032,Norwegian Air Sweden,True,497
21033,Norwegian Air Sweden,True,397
21034,Norwegian Air Sweden,True,354
21035,Norwegian Air Sweden,True,266
21036,Norwegian Air Sweden,True,164
21037,Norwegian Air Sweden,True,671
21038,Norwegian Air Sweden,True,437
21039,Norwegian Air Sweden,True,200
21040,Norwegian Air Sweden,True,499
21041,Norwegian Air Sweden,True,482
21042,Norwegian Air Sweden,True,98
21043,Norwegian Air Sweden,True,275
21044,Norwegian Air Sweden,True,244
21045,Norwegian Air Sweden,True,275
21046,Norwegian Air Sweden,True,626
21047,Norwegian Air Sweden,True,156
21048,Norwegian Air Sweden,True,140
21049,Norwegian Air Sweden,True,498
21050,Norwegian Air Sweden,True,266
21051,Norwegian Air Sweden,True,476
21052,Norwegian Air Sweden,True,355
21053,Norwegian Air Sweden,True,610
